Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
ho_24/t_trivia4	The largest fresh food wholesale market in the world, the Marché de Rungis, is located in Paris. The market covers 232 hectares of land, making it larger than the Principality of Monaco.	In einem Pariser Vorort befindet sich der größte Markt für frische Lebensmittel weltweit, der Marché de Rungis. Der Markt erstreckt sich über eine Fläche von 232 Hektar und ist damit größer als das Fürstentum Monaco.	El mercado de alimentos frescos más grande del mundo, el Marché de Rungis, se encuentra en París. Este mercado cubre 232 hectáreas de terreno, lo que lo hace más grande que el Principado de Mónaco.	Le plus grand marché de produits frais du monde est le marché de Rungis, à Paris. Le marché couvre une surface de 232 hectares, une superficie plus grande que la Principauté de Monaco.	Il più grande mercato di alimentari all’ingrosso nel mondo, il Marché de Rungis, si trova a Parigi. Il mercato si estende per 232 ettari di terreno, ovvero è più esteso del Principato di Monaco.	De Marché de Rungis is de grootste versmarkt ter wereld en ligt in Parijs. Deze markt is 232 hectare groot en is daarmee groter dan Monaco.	Paris tem o maior mercado atacadista de alimentos frescos do mundo, Marché de Rungis, com uma área de 232 hectares, bem maior do que o Principado de Mônaco.																		1632380463105
ho_24/t_trivia5	The first international chain of “dark restaurants” is Dans le Noir?. Dans le Noir? was founded by Edouard de Broglie and Paul Guinot in Paris in 2003.	Die erste internationale Kette, die "Dinners in the Dark" anbietet, ist "Dans Le Noir ?". "Dans le Noir ?" wurde im Jahr 2003 von Édouard de Broglie in Zusammenarbeit mit der Association Paul-Guinot in Paris gegründet.	Dans le Noir? es la primera cadena internacional de «restaurantes a oscuras». Dans le Noir? fue fundada en 2003 por Edouard de Broglie y Paul Guinot en París.	La première chaîne de « dark restaurants » s’appelle Dans le Noir ? Cette chaîne a été créée par Edouard de Broglie et Paul Guinot à Paris en 2003.	La prima catena internazionale di “ristoranti al buio” è Dans le Noir?, fondata da Edouard de Broglie e Paul Guinot a Parigi nel 2003.	De eerste internationale keten ‘verduisterde restaurants’ heet Dans le Noir?. Dans le Noir? werd in 2003 opgericht door Edouard de Broglie en Paul Guinot.	Dans le Noir? é a primeira rede internacional de "restaurantes às escuras", fundada por Edouard de Broglie e Paul Guinot em 2003, em Paris.																		1632380463105
ho_25/t_trivia1	The Bloody Mary was invented at Harry’s New York Bar in Paris. In 1921, bartender Fernand Petiot created the first “Bucket of Blood,” which later became known as the Bloody Mary.	Der Cocktail "Bloody Mary" wurde in Harry's New York Bar in Paris erfunden. Im Jahr 1921 kreierte Fernand Petiot den ersten "Bucket of Blood", der später unter dem Namen "Bloody Mary" bekannt wurde.	El Bloody Mary fue inventado en el Harry’s New York Bar de París. En 1921, el barman Fernand Petiot creó el primer «Cubo de sangre», que más adelante pasó a llamarse Bloody Mary.	Le Bloody Mary est un cocktail qui a vu le jour au Harry’s New York Bar, à Paris. En 1921, un barman, Fernand Petiot, a créé le premier « seau de sang », qui deviendra plus tard le Bloody Mary.	Il Bloody Mary fu inventato al Harry’s New York Bar di Parigi. Nel 1921 il barista Fernand Petiot creò il primo “Bucket of Blood” (secchio di sangue) che poi divenne noto come Bloody Mary.	De Bloody Mary werd bedacht in Harry’s New York Bar in Parijs. In 1921 maakte bartender Fernand Petiot de eerste “Emmer Bloed,” die later bekend werd als de Bloody Mary.	O Bloody Mary foi inventado no Harry’s New York Bar em Paris. Em 1921, o barman Fernand Petiot criou o primeiro "Balde de Sangue", que mais tarde passou a ser conhecido como Bloody Mary.																		1632380463105
ho_25/t_trivia2	The only vineyard left in Paris is the Clos Montmartre. The Clos Montmartre was created by the City of Paris in 1933 to prevent real estate developers from buying and developing the land.	Das einzige Weingut, das es noch in Paris gibt, ist das Clos-Montmartre. Es wurde im Jahr 1933 von der Stadt Paris ins Leben gerufen, um zu verhindern, dass Immobilienunternehmer den Grundbesitz aufkaufen und erschließen.	El único viñedo que queda en París es el Clos Montartre. Este fue creado por la Ciudad de París en 1933 para evitar que los promotores inmobiliarios compraran y edificaran el terreno.	Le seul vignoble existant encore à Paris est le Clos Montmartre. Ce vignoble a été créé par la ville de Paris en 1933 pour empêcher les promoteurs immobiliers de construire sur cette surface de terre.	L'unica vigna rimasta a Parigi è il Clos Montmartre. Venne creato dalla città di Parigi nel 1933 per evitare che le agenzie immobiliari comprassero e trasformassero il terreno.	De laatste wijngaard van Parijs is Clos Montmartre. De Clos Montmartre werd in 1933 aangelegd door de stad Parijs om te voorkomen dat ontwikkelaars het land opkochten en bebouwden.	Clos Montmartre é o único vinhedo que restou em Paris. Foi criado na capital francesa em 1933 para impedir que empreendedores imobiliários comprassem e loteassem o terreno.																		1632380463105
ho_25/t_trivia3	The sole reporter who covered a controversial blind wine tasting known as the Judgment of Paris was blacklisted after reporting the French loss to Californian wine.	Der einzige Reporter, der über eine kontroverse Weinprobe mit Blindverkostung namens "Weinjury von Paris" berichtete, wurde auf die schwarze Liste gesetzt, nachdem er meldete, dass französische Weine denen aus Kalifornien unterlegen waren.	El único reportero que cubrió una polémica degustación ciega de vinos, conocida como el Juicio de Paris, fue incluido en una lista negra tras informar de la derrota francesa frente al vino californiano.	Le seul journaliste ayant couvert la dégustation de vins à l’aveugle, Le Jugement de Paris, a été boudé pendant plus d’un an après avoir rapporté la victoire d’un vin californien.	L'unico giornalista che si occupò di una controversa degustazione di vini alla cieca (noto come Giudizio di Parigi) venne "messo sulla lista nera" dopo aver affermato che il vino californiano era migliore di quello francese.	De enige verslaggever die een controversiële blinde wijnproeverij versloeg die bekendstaat als het ‘Judgment of Paris’ werd op een zwarte lijst gezet toen hij de Californische wijn beter vond smaken dan de Franse wijn.	O único repórter que cobriu uma polêmica degustação de vinhos cega conhecida como Julgamento de Paris foi parar na lista negra após publicar que o vinho californiano superou o francês.																		1632380463105
ho_25/t_trivia4	The Tour de France is one of the most popular bike races in the world. Though its route changes every year, the Tour de France always finishes on the Champs-Élysées in Paris.	Die Tour de France ist eins der beliebtesten Straßenradrennen weltweit. Obwohl die Route jedes Jahr anders ist, endet die Tour de France immer auf dem Champs-Élysées in Paris.	El Tour de Francia es una de las carreras ciclistas más famosas del mundo. A pesar de que su ruta cambia todos los años, el Tour siempre finaliza en los Campos Elíseos de París.	Le Tour de France est l’une des courses cyclistes les plus populaires du monde. Même si l’itinéraire varie tous les ans, l’arrivée du Tour de France se fait invariablement sur les Champs-Élysées.	Il Tour de France è una delle gare ciclistiche più famose del mondo. Nonostante i cambiamenti annuali nel suo percorso, il Tour de France si conclude sempre sugli Champs-Élysées di Parigi.	De Tour de France is een van de populairste wielerwedstrijden er wereld. Hoewel de route elk jaar verandert, finisht de Tour de France altijd op de Champs-Élysées in Parijs.	O Tour de France é uma das corridas de bicicleta mais famosas do mundo. Embora mude sua rota todo ano, a competição sempre termina na Champs-Élysées, em Paris.																		1632380463105
ho_25/t_trivia5	The mineral calcined gypsum was first found in Paris. This gypsum is an integral component of plaster of paris, a quick-setting gypsum plaster used for casting broken bones.	Das Mineral kalzinierter Gips wurde zuerst in Paris entdeckt. Dieser Gips ist ein wichtiger Bestandteil des Pariser Gips, der schnell bindet und für Gipsverbände bei Knochenbrüchen benutzt wird.	El yeso mineral calcinado fue descubierto por primera vez en París. Este yeso es una parte integrante del Plaster of Paris, una escayola de yeso de fraguado rápido utilizada para escayolar huesos rotos.	Le gypse calciné a été découvert à Paris. Ce gypse est un composant intégral du plâtre de Paris, un plâtre à prise rapide utilisé pour plâtré des fractures osseuses.	Il cosiddetto "gesso di Parigi" fu scoperto per la prima volta nella capitale francese. È ampiamente utilizzato negli intonaci di Parigi ed, essendo a presa rapida, viene usato per unire le ossa rotte.	Het mineraal gecalcineerd gips werd voor het eerst aangetroffen in Parijs. Dit gips is een belangrijk onderdeel van pleister, een soort gipspleister dat snel hard wordt en wordt gebruikt om gebroken botten vast te zetten.	O gesso mineral calcinado foi encontrado pela primeira vez em Paris. É um componente integral do gesso parisiense, de endurecimento rápido, usado para moldar ossos quebrados.																		1632380463105
ho_26/t_trivia1	Out of the Paris Metro’s 303 stations, only 3% are handicap and stroller friendly. As of 2021, only 1 of the 16 metro lines is fully wheelchair accessible.	Von den 303 U-Bahn-Stationen der Pariser Metro sind nur 3 % barrierefrei. Im Jahr 2021 ist nur eine von 16 U-Bahnlinien komplett barrierefrei.	De las 303 estaciones de metro de París, solo el 3 % están adaptadas para discapacitados y carritos. En 2021, solo 1 de las 16 líneas de metro es completamente accesible en silla de ruedas.	Sur les 303 stations du métro parisien, seuls 3 % sont adaptés aux personnes à mobilité réduite et aux utilisateurs de poussettes. En 2021, une seule des 16 lignes de métro est entièrement accessible aux personnes se déplaçant en fauteuil roulant.	Delle 303 stazioni della metropolitana di Parigi, solo il 3% ha tolto le barriere architettoniche. Dal 2021 solo 1 delle 16 linee della metro è pienamente accessibile alle persone su sedia a rotelle.	Van de 303 metrostations die Parijs rijk is, is slechts drie procent daarvan geschikt voor rolstoelen en kinderwagens. In 2021 was slechts 1 op de 16 metrostations volledig rolstoeltoegankelijk.	Das 303 estações do metrô de Paris, apenas 3% são adaptadas para cadeirantes e carrinhos de bebê. Em 2021, apenas 1 das 16 linhas de metrô podia ser completamente acessada por cadeiras de rodas.																		1632380463105
ho_26/t_trivia2	The 2nd busiest metro system in Europe is in Paris. As of 2015, the Paris Metro System, also called Métropolitain, has an annual ridership of over 1.5 billion people.	Die Pariser U-Bahn hat von allen in Europa das zweithöchste Verkehrsaufkommen. Im Jahr 2015 benutzten über 1,5 Milliarden Menschen das Pariser Metro-System, auch Métropolitain genannt.	El segundo sistema de metro más transitado de Europa se encuentra en París. En 2015, el sistema de metro de París, también llamado Métropolitain, transportó a más 1,5 mil millones de personas.	Le 2e système de métro le plus emprunté d’Europe est celui de Paris. En 2015, le métro parisien a transporté plus d’1,5 milliards de personnes.	La seconda rete metropolitana più trafficata d'Europa è quella di Parigi. Dal 2015 la "Mètropolitain" trasporta ogni anno oltre 1,5 miliardi di persone.	Het metronetwerk van Parijs is het op één na drukste metronetwerk van Europa. In 2015 maakten er ruim jaarlijks 1,5 miljard passagiers gebruik van het metrosysteem van Parijs, ook wel Métropolitain genoemd.	Paris possui o segundo sistema de metrô mais movimentado da Europa. Em 2015, mais de 1,5 bilhão de passageiros utilizaram o metrô da capital francesa.																		1632380463105
ho_26/t_trivia3	Only one of Paris’ metro stations is named after a woman. This station is the Louise Michel station, and its namesake was a famous French anarchist.	Nur eine Pariser U-Bahn-Station ist nach einer Frau benannt. Louise Michel, eine berühmte französische Anarchistin, ist die Namensgeberin dieser U-Bahn-Station.	Solo una de las estaciones de metro lleva el nombre de una mujer. Se trata de la estación Louise Michel, una famosa anarquista francesa.	Une seule station de métro de Paris doit son nom à une femme. Il s’agit de la station Louise Michel, une célèbre anarchiste française.	Solo una delle stazioni metropolitane di Parigi porta il nome di una donna: è la Louise Michel, che era stata una famosa anarchica francese.	Slechts een van de metrostations van Parijs is vernoemd naar een vrouw: het station Louise Michel, vernoemd naar een beroemde Franse anarchist.	Apenas uma das estações de metrô de Paris tem nome de mulher. É a estação Louise Michel, uma famosa anarquista francesa.																		1632380463105
ho_26/t_trivia4	Out of the 303 stations of the Paris Metro, around 14 are listed as “abandoned.” These stations are known as the “Ghost station of the Paris Metro,” and are mostly inaccessible to the public.	Von den 303 U-Bahn-Stationen der Pariser Metro gelten etwa 14 als stillgelegt. Diese "Geisterbahnhöfe" der Pariser Metro sind für die Öffentlichkeit zum größten Teil unzugänglich.	De las 303 estaciones de metro de París, alrededor de 14 están catalogadas como «abandonadas». Estas estaciones son conocidas como la «Estación fantasma del metro de París» y no puede accederse a la mayoría de ellas.	Sur les 303 stations du métro parisien, 14 sont considérées comme abandonnées. On les appelle les stations-fantômes et sont généralement inaccessibles au public.	Delle 303 stazioni della metropolitana parigina, circa 14 sono considerate "abbandonate". Tali stazioni sono conosciute come "Le stazioni fantasma della metro di Parigi" e sono per lo più inaccessibili al pubblico.	Van de 303 metrostations die Parijs rijk is, zijn er veertien aangemerkt als ‘verlaten’. Deze stations worden ook wel de ‘spookstations van de Parijse metro’ genoemd en zijn niet open voor publiek.	Das 303 estações do metrô de Paris, mais ou menos 14 estão "abandonadas" e são conhecidas como "Estação fantasma do metrô de Paris". A maioria é inacessível ao público.																		1632380463105
ho_26/t_trivia5	The oldest train station in Paris is the Gare Saint-Lazare. The station was first opened in 1837 by Marie-Amélie, where it served a single track line to Le Pecq.	Der älteste Bahnhof in Paris ist der Gare Saint-Lazare. Der Bahnhof wurde im Jahr 1837 von Maria Amalia eröffnet und verfügte damals über eine einzige Strecke, die nach Le Pecq führte.	La estación de tren más antigua de París es la Gare Saint-Lazare. Esta estación fue abierta por Marie-Amélie en 1837, y contaba únicamente con una línea a Le Pecq.	La plus ancienne gare ferroviaire de Paris est la gare Saint-Lazare. Elle a été inaugurée en 1873 par la reine Marie-Amélie, et n’avait qu’une seule ligne, à destination de Le Pecq.	La più antica stazione ferroviaria di Parigi è la Gare Saint-Lazare. Questa stazione fu inaugurata nel 1837 da Marie-Amélie e percorreva una linea a binario unico fino a Le Pecq.	Het oudste treinstation van Parijs is Gare Saint-Lazare. Het station werd in 1837 geopend door Marie-Amélie en had een enkel spoor naar Le Pecq.	Gare Saint-Lazare é a estação ferroviária mais antiga de Paris. Foi inaugurada em 1837 por Marie-Amélie, onde funcionava apenas uma linha para Le Pecq.																		1632380463105
ho_27/t_trivia1	The first public commercial film screening was held at the Grand Cafe in Paris. The film was made by Louis and Auguste Lumiere, and was about everyday French life.	Die erste öffentliche und kommerzielle Filmvorführung fand im Grand Café in Paris statt. Der Film wurde von Louis und Auguste Lumière gedreht und zeigte den französischen Alltag.	La primera proyección en público de una película comercial tuvo lugar en el Grand Café de París. El autor de la película fueron Louis y Auguste Lumière y trataba sobre la vida diaria de los franceses.	La première diffusion publique d’une publicité s’est déroulée au Grand Café, à Paris. Le film a été réalisé par les frères Louis et Auguste Lumière, et proposait des scènes du quotidien en France.	La prima proiezione di una pubblicità al pubblico avvenne al Grand Café di Parigi. Il filmato era stato realizzato da Louis e Auguste Lumière e rappresentava uno scorcio di vita francese quotidiana.	De eerste commerciële en openbare filmvertoning vond plaats in het Grand Café in Parijs. Het was een film van Louis en Auguste Lumière over het alledaagse leven.	O Grand Café de Paris exibiu o primeiro filme comercial ao público feito por Louis e Auguste Lumiere, que tratava da vida cotidiana francesa.																		1632380463105
ho_27/t_trivia2	The Eiffel Tower, with a worth of around 435 billion euros, is the most valuable landmark in Europe. The next most valuable landmark, the Roman Colosseum, is six times less valuable.	Der Eiffelturm ist mit einem Wert von ca. 435 Milliarden Euro das wertvollste Wahrzeichen Europas. Das Kolosseum in Rom folgt auf Platz 2, ist aber 6-mal weniger wert.	La Torre Eiffel, cuyo valor es de alrededor de 435 mil millones de euros, es el monumento con más valor de Europa. El sigue el Coliseo romano, con un valor seis veces menor.	La tour Eiffel, dont la valeur est estimée à 435 milliards d’euros, est le monument qui a la plus grande valeur d’Europe. Le deuxième monument du classement est le Colisée de Rome, dont la valeur est 6 fois moindre.	La Torre Eiffel, del valore di circa 435 miliardi di Euro, è il simbolo più prezioso d'Europa, seguito dal Colosseo di Roma, il cui valore è però di sei volte inferiore.	De Eiffeltoren is ongeveer 435 miljard euro waard en is het kostbaarste monument van Europa. Hierna volgt het Colosseum in Rome, dan zes keer minder waard is.	A Torre Eiffel, que vale aproximadamente 435 bilhões de euros, é o monumento mais valioso da Europa. O Coliseu Romano vem em segundo lugar com um valor seis vezes menor.																		1632380463105
ho_27/t_trivia3	Aside from Paris, France, there are 52 other cities in the world named Paris. 22 of these cities are located in the United States, and 2 of these are specifically in Wisconsin.	Außer der französischen Hauptstadt gibt es weltweit noch 52 andere Städte mit dem Namen Paris. 22 der Städte befinden sich in den USA und zwei davon in Wisconsin.	Además de París, Francia, en el mundo hay otras 52 ciudades que se llaman París. 22 de estas ciudades se encuentran en Estados Unidos, y 2 de estas se encuentran concretamente en Wisconsin.	Sans compter la capitale française, il existe 52 autres villes portant le nom de Paris dans le monde. 22 sont situées aux États-Unis, dont 2 dans le Wisconsin.	A parte la Parigi francese, nel mondo ci sono altre 52 città chiamate Parigi. 22 di queste sono negli Stati Uniti, di cui 2 sono precisamente nello stato del Wisconsin.	Behalve ‘Paris’ in Frankrijk zijn er nog eens 52 steden over de hele wereld die Paris heten. 22 van deze steden liggen in de Verenigde Steden: twee liggen er zelfs in Wisconsin.	Além de Paris, na França, existem 52 outras cidades no mundo com esse nome. 22 delas estão nos Estados Unidos, sendo que 2 ficam em Wisconsin.																		1632380463105
ho_27/t_trivia4	In 1816, René Laennec invented the stethoscope at the Necker-Enfants Malades Hospital in Paris. He did this because he disliked putting his ear to a woman’s chest to hear her heartbeat.	Im Jahr 1816 erfand René Laennec das Stethoskop im Pariser Krankenhaus "Necker-Enfants Malades". Dazu kam es, weil er nur ungern sein Ohr auf die Brust von Frauen auflegte, um deren Herzschlag zu hören.	En 1816, René Leannec inventó el estetoscopio en el Necker-Enfants Malades Hospital de París. Lo hizo porque no le gustaba acercar su oreja al pecho de una mujer para escuchar su latido.	En 1816, René Laennec a inventé le stéthoscope à l’hôpital Necker des Enfants malades, à Paris. Il trouvait inconvenant de placer son oreille contre la poitrine d’une femme pour écouter son rythme cardiaque.	Nel 1816 René Laennec inventò lo stetoscopio all'ospedale Necker-Enfants Malades di Parigi. Lo costruì perché non amava appoggiare l'orecchio sul petto di una donna per ascoltarne il battito cardiaco.	In 1816 vond René Laennec de stethoscoop uit in het Necker-Enfants Malades-ziekenhuis in Parijs. Hij deed de ontdekking omdat hij het niet prettig vond om zijn oor tegen een vrouwenborst te leggen om haar hartslag te kunnen horen.	Em 1816, René Laennec inventou o estetoscópio no Hospital Necker-Enfants Malades, em Paris. Sua criação se deve ao fato de que ele não gostava de encostar o ouvido no peito de uma mulher para ouvir seus batimentos cardíacos.																		1632380463105
ho_27/t_trivia5	During Roman times, the capital of France was not Paris, but Lyon. Paris became the capital of France when Clovis I, King of the Franks, occupied the city and made it the capital in 508.	Zur Zeit der Römer war nicht Paris die Hauptstadt von Frankreich, sondern Lyon. Paris wurde zur Hauptstadt Frankreichs, als der König der Franken, Chlodwig I., die Stadt im Jahr 508 besetzte und zur Hauptstadt ernannte.	Durante la época romana, la capital de Francia no era París, sino Lyon. París se convirtió en la capital de Francia cuando Clodoveo I, rey de los francos, ocupó la ciudad y la convirtió en capital en el año 508.	À l’époque de la Rome antique, la capitale de la France n’était pas Paris, mais Lyon. Paris est devenue la capitale du pays lorsque Clovis Ier, roi des Francs, a occupé la ville et en a fait la capitale du pays en 508.	Durante il periodo dei Romani, la capitale di Francia non era Parigi, bensì Lione. Parigi lo diventò quando Clodoveo I, re dei Franchi, occupò la città e la dichiarò capitale nel 508.	In de tijd van de Romeinen was niet Parijs de hoofdstad van Frankrijk, maar Lyon. Parijs werd pas in het jaar 508 de hoofdstad van Frankrijk toen Clovis I, de koning van de Franken, de stad bezette en tot hoofdstad uitriep.	Durante a era romana, a capital da França era Lyon, em vez de Paris, que se tornou a capital quando Clóvis I, Rei dos Francos, ocupou a cidade em 508.																		1632380463105
ho_28/t_trivia1	For over 30 years, a man in Paris named Jim Haynes has invited complete strangers to his house for weekly dinner parties. To join him for dinner, one must register at his website.	Seit mehr als 30 Jahren lädt ein Mann namens Jim Haynes in Paris völlig Fremde in sein Haus zu wöchentlichen Dinnerpartys ein. Um an einem Dinner teilzunehmen, muss man sich auf seiner Webseite registrieren.	Durante más de 30 años, un hombre de París llamado Jim Haynes ha invitado a completos desconocidos a cenar a su casa de manera semanal. Para acudir a estas cenas, hay que registrarse en su página web.	Pendant plus de 30 ans, un homme prénommé Jim Haynes conviait des inconnus dans son logement parisien pour des dîners. Pour y participer, il fallait s’inscrire sur son site Internet.	Per oltre 30 anni un uomo di Parigi chiamato Jim Haynes ha invitato in casa propria degli estranei per delle cene settimanali. Per partecipare era necessario registrarsi sul suo sito Web.	Al ruim dertig jaar lang nodigt een man in Parijs genaamd Jim Haynes elke week vreemden uit in zijn huis voor etentjes. Om bij hem te mogen eten, moet je je registreren op zijn website.	Por mais de 30 anos, um homem em Paris chamado Jim Haynes recebeu semanalmente pessoas que não conhecia para jantar em sua casa, mas para isso era preciso se cadastrar em seu site.																		1632380463105
ho_28/t_trivia2	The Eiffel Tower was originally built for the Exposition Universelle, a world fair held in 1889. The Eiffel Tower was then supposed to be torn down in 1909, but has remained since.	Der Eiffelturm wurde ursprünglich für die Weltausstellung "Exposition Universelle" im Jahr 1889 gebaut. Eigentlich sollte der Eiffelturm im Jahr 1909 abgerissen werden, was dann aber nicht geschah.	La Torre Eiffel fue construida originalmente para la Exposición universal de 1889. La torre debía ser derribada en 1909, pero finalmente permaneció en su lugar.	La tour Eiffel fut construite pour l’exposition universelle de 1889. Ensuite, le monument devait être démantelé en 1909, mais personne n’a jamais osé y toucher.	La Torre Eiffel venne costruita originariamente per l'Esposizione universale del 1889. In seguito sarebbe dovuta essere smantellata nel 1909, ma da allora è rimasta lì dov'è.	De Eiffeltoren werd aanvankelijk gebouwd voor de Wereldtentoonstelling van 1889. Hij zou vervolgens in 1909 weer worden afgebroken, maar men heeft hem laten staan.	A Torre Eiffel foi construída originalmente para a Exposition Universelle, uma feira mundial realizada em 1889. Ela devia ter sido demolida em 1909, mas ainda continua de pé.																		1632380463105
ho_28/t_trivia3	During the Roman occupation, Paris’ original name was Lutetia Parisiorum. The name “Paris” was adopted in 987 AD, around 1000 years after Paris got its original name.	Während die Römer die Stadt besetzten, hieß Paris "Lutetia Parisiorum". Der Name Paris wurde im Jahr 987 u.Z. eingeführt, etwa tausend Jahre, nachdem die Stadt ihren ursprünglichen Namen erhalten hatte.	Durante la ocupación romana, el nombre original de París era Lutetia Parisiorum. El nombre «París» se adoptó en el 987 d. C., unos 1000 años después de que la ciudad recibiera su nombre original.	Lors de l’occupation romaine, Paris s’appelait Lutetia Parisiorum. Le nom de Paris a été adopté en 987 après Jésus-Christ.	Durante l'occupazione romana, il nome originale di Parigi era Lutetia Parisiorum. Il nome "Parigi" venne adottato nel 987, quasi 1000 anni dopo essere stata chiamata con il suo nome originale.	In de tijd van de Romeinen heette Parijs Lutetia Parisiorum. De naam ‘Paris’ werd in 987 na Christus in gebruik genomen, ongeveer duizend jaar nadat Parijs zijn oorspronkelijke naam kreeg.	Durante a ocupação romana, o nome original da capital francesa era Lutetia Parisiorum. "Paris" foi adotado em 987 dC, quase 1.000 anos após a cidade receber seu nome original.																		1632380463105
ho_28/t_trivia4	Braille was invented in Paris by Louis Braille. Louis Braille, who himself was blind, based braille on a military code developed by Charles Barbier called night writing.	Die Brailleschrift wurde von Louis Braille in Paris entwickelt. Louis Braille, der selbst blind war, entwickelte die Blindenschrift basierend auf dem Militärcode von Charles Barbier, der sogenannten "Nachtschrift".	El braille fue inventado en París por Louis Braille. Louis Braille, que era ciego, basó el braille en el código militar desarrollado por Charles Barbier llamado escritura nocturna.	Le braille a été inventé à Paris par Louis Braille. Louis Braille, qui était aveugle, a basé son système sur un code militaire développé par Charles Barbier, l’écriture nocturne.	Il Braille fu inventato a Parigi da Louis Braille, il quale era lui stesso cieco. Basò questo sistema di scrittura su un codice militare sviluppato da Charles Barbier e chiamato "scrittura notturna".	Braille werd in Parijs uitgevonden door Louis Braille. Louise Braille was zelf ook blind en baseerde het brailleschrift op een militaire code die door Charles Barbier was ontwikkeld en nachtschrift werd genoemd.	O Braille foi inventado em Paris por Louis Braille, que também era cego e baseou esse sistema num código militar desenvolvido por Charles Barbier, chamado de escrita noturna.																		1632380463105
ho_28/t_trivia5	The Celtic tribe known as the Parisii were the first people to settle in what is now modern day Paris. The Parisii settled in Paris in 250 BC and ruled there for roughly 200 years.	Die ersten Menschen, die sich auf dem Gebiet des heutigen Paris ansiedelten, gehörten zum keltischen Stamm der Parisier. Die Parisier ließen sich im Jahr 250 v.u.Z. in Paris nieder und herrschten dort für etwa 200 Jahre.	La tribu celta conocida como los Parisii fue el primer pueblo en asentarse en lo que hoy en día es París. Los Parisii se establecieron en París en el 250 a. C. y gobernaron durante unos 200 años.	Les Parisii sont le premier peuple à s’e^tre installé dans la ville actuelle de Paris. Ce peuple a investi les lieux en 250 avant Jésus-Christ, et a régné pendant près de 2 siècles. 	La tribù celtica nota come i Parisii fu il primo gruppo di persone a insediarsi in quella che oggi chiamiamo Parigi. I Parisii si insediarono nel 250 a.C. e dominarono il territorio per circa 200 anni.	De Gallische stam de Parisii waren de eerste mensen die een nederzetting stichtten op de plek die nu Parijs is. De Parisii kwamen in 250 v.Chr. naar Parijs en bleven daar ongeveer tweehonderd jaar.	Em 250 aC, a tribo celta conhecida como Parisii foi o primeiro povo a se estabelecer na região que hoje é a Paris moderna, onde governaram por quase 200 anos.																		1632380463105
ho_29/t_trivia1	The Grand Prix de la Baguette is a tournament held in Paris every year to determine who can make the best baguette. The winner gets to supply the president of France with his daily bread.	Der "Grand Prix de la Baguette" ist ein Turnier, das jährlich in Paris abgehalten wird, um zu ermitteln, wer das beste Baguette bäckt. Der Sieger darf dem französischen Präsidenten sein tägliches Brot liefern.	El Grand Prix de la Baguette es un torneo que se celebra en París todos los años para decidir quién prepara la mejor baguette. El premio del ganador o ganadora es suministrar su pan a diario al presidente de Francia.	Le Grand prix de la Baguette est un tournoi organisé à Paris tous les ans, pour déterminer le meilleur boulanger de France. Le vainqueur se voit l’honneur d’approvisionner les cuisines de l’Élysée en pain tous les jours. 	Il Grand Prix de la Baguette è un torneo che si tiene ogni anno a Parigi per determinare chi sa preparare la baguette migliore. Il vincitore riceve l'incarico di fornire pane fresco ogni giorno al presidente della Francia.	De Grand Prix de la Baguette is een toernooi dat elk jaar plaatsvindt in Parijs, waarbij wordt bepaald wie de beste baguette maakt. De winnaar mag de president van Frankrijk elke dag voorzien van brood.	O Grand Prix de la Baguette é um torneio realizado anualmente em Paris para determinar quem faz a melhor baguete. O vencedor fornece diariamente seu pão para o presidente da França.																		1632380463105
ho_29/t_trivia2	The dessert known as the mille-feuille originated in Paris. The earliest mention of the mille-feuille was in a 1733 English-language cookbook written by Vincent La Chapelle.	Der Nachtisch "Mille-feuille" stammt ursprünglich aus Paris. Eine der ersten Erwähnungen des Mille-feuille geht auf das Jahr 1733 in einem englischsprachigen Kochbuch des Autors Vincent La Chapelle zurück.	El postre conocido como milhojas es originario de París. La primera mención del milhojas se hizo en 1733 en un libro de cocina en inglés escrito por Vincent La Chapelle.	Le mille-feuille, célèbre dessert français, a vu le jour à Paris. La première mention du mille-feuille remonte à 1733, dans un livre de cuisine rédigé en langue anglaise par Vincent Le Chapelle.	Il dessert noto come "millefoglie" ha avuto origine a Parigi. La primissima citazione del millefoglie fu in un ricettario inglese del 1733 scritto da Vincent La Chapelle.	Het nagerecht dat ‘mille-feuille’ wordt genoemd, komt oorspronkelijk uit Parijs. De eerste vermelding van de mille-feuille was een Engelstalig kookboek uit 1733 dat was geschreven door Vincent La Chapelle.	A sobremesa conhecida como mil-folhas teve origem em Paris. Sua primeira menção foi num livro de receitas em inglês de 1733, escrito por Vincent La Chapelle.																		1632380463105
