Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
chap18_convo_03/69174D05-45E36816-4C021894-0F66E903	Ah, Kate and Nicole! Welcome back! Who’s your friend?	Ah, Kate und Nicole! Willkommen zurück! Wer ist eure Freundin?	¡Ah, Kate y Nicole! ¡Bienvenidas de nuevo! ¿Traés a una amiga?	Ah, Kate et Nicole ! Quel plaisir de vous revoir. Qui est votre amie ?	Ah, Kate e Nicole! Ben tornate! Chi è la vostra amica?	Ah, Kate en Nicole! Welkom terug. Wie is jullie vriendin?	Ah, Kate e Nicole! Bem-vindas de volta! Quem é a sua amiga?																		1632379108202
chap18_convo_03/290DF0B8-406CB79B-DEA972B9-C5851316	Hey Mohammed! This is Lisette!	He Mohammed! Das ist Lisette!	¡Hola, Mohammed! ¡Esta es Lisette!	Bonjour Mohammed ! Je vous présente Lisette.	Ciao Mohammed! Questa è Lisette!	Hai, Mohammed! Dit is Lisette.	Oi, Mohammed! É a Lisette!																		1632379108202
chap18_convo_03/8AFF24DE-4BC2E2E4-B5504BB5-70D6E4C3	It’s very nice to meet you, Ms. Lisette!	Freut mich sehr, dich kennenzulernen, Mademoiselle Lisette!	¡Encantado de conocerla, señora Lisette!	Ravi de vous rencontrer, Mlle Lisette.	È un grande piacere incontrarla, signora Lisette!	Aangenaam, Ms. Lisette.	É um prazer conhecê-la, Sra. Lisette!																		1632379108202
chap18_convo_03/B6E81458-4739547C-2CE779A7-6D2985D0	Likewise, Monsieur Mohammed. You have a very lively place.	Gleichfalls, Monsieur Mohammed. Hier ist ja ganz schön viel los.	Igualmente, Monsieur Mohammed. ¡Qué lugar tan animado!	De même, monsieur Mohammed. Vous avez un bien bel établissement.	Anche per me, monsieur Mohammed. Il suo locale è vivace.	Insgelijks, Monsieur Mohammed. Wat een leuk restaurant.	Igualmente, Monsieur Mohammed. Seu espaço é bastante agitado.																		1632379108202
chap18_convo_03/CD0B337C-4A67F2DD-C1F6C591-B1339433	Yes! Now then, I’m guessing you want Classic Falafels again?	Ja! Also, ich nehme an, ihr wollt wieder klassische Falafeln?	¡Sí! Bueno, imagino que queréis los falafeles clásicos como siempre, ¿no?	Merci beaucoup. Je vous sers comme d’habitude, des falafels classiques ?	Sì! Sentite, immagino che vogliate ancora i miei falafel tradizionali?	Ja! Jullie willen zeker weer de klassieke falafel?	Pois é! Então, imagino que queiram Falafels Clássicos de novo?																		1632379108202
chap18_convo_03/B527BA64-4AD8B162-53616C85-2C1CB83F	Hm… No, I think we’re feeling a little adventurous today. We’ll go with whatever you recommend!	Hm ... Nein, ich denke, wir sind heute etwas abenteuerlustig. Empfehle uns doch bitte etwas!	Hm... No, creo que hoy nos sentimos aventureras. ¡Tomaremos lo que nos recomiendes!	Hmm... Non, on se sent d’humeur téméraire aujourd’hui. Alors servez-vous ce qu’il vous plaira !	Ehm... no, credo che oggi sia una giornata in cui osare. Prenderemo quello che ci consigli tu!	Hm, nee... Ik ben in een avontuurlijke bui. Wat kun je aanbevelen?	Hum... Não, acho que hoje estamos mais ousadas. Que tal você recomendar algo diferente!																		1632379108202
chap18_convo_03/903D712E-41DB5B6D-409DF2A4-E9F66479	Oh! In that case, you should try out my latest creation, Falafel Milkshakes!	Oh! In diesem Fall solltet ihr meine neueste Kreation ausprobieren: Falafel-Milchshakes!	¡Oh! En ese caso, deberíais probar mi última creación. ¡Batidos de falafel!	Oh ! Dans ce cas, vous devriez tester ma dernière création, le milkshake falafel !	Oh! In tal caso dovreste provare la mia ultima creazione, i frullati di falafel!	O! In dat geval moet je mijn nieuwste creatie proberen, Falafel-milkshakes!	Ah! Nesse caso, devem provar minha mais recente criação, Milk-shake de Falafel!																		1632379108202
chap18_convo_03/B65D90FC-4FBD8958-58CD5C8E-DA2F6E4F	Falafel..	Falafel ...	¿Batidos...	Le milkshake...	Frullati...	Falafel...	Milk-shake de...																		1632379108202
chap18_convo_03/9435D7BA-45D72E1A-1CCFE7B0-849AD032	Milkshakes?	Milkshakes?	de falafel?	falafel ?	di falafel?	Milkshakes?	Falafel?																		1632379108202
chap18_convo_03/100D7B30-4CCC49F2-966BF6A9-56D70757	Yes! I’ve heard about a new trend of making artisanal milkshakes, so since people love my falafels AND milkshakes....	Ja! Ich habe von einem neuen Trend gehört: selbstgemachte Milchshakes! Und da die Leute meine Falafeln UND Milchshakes lieben ...	¡Sí! He oído que últimamente está de moda hacer batidos artesanales, así que como a la gente le encanta mi falafel Y los batidos...	Absolument ! J’ai entendu parler de ce nouvelle mode des milkshakes artisanaux, alors comme les gens aiment mes falafels et les milkshakes;..	Sì! Ho sentito dire che preparare frullati artigianali va molto di moda, quindi se la gente ama i miei falafel E i frullati...	Ja! Ik hoorde over een nieuwe trend met zelfgemaakte milkshakes, en aangezien mensen van falafel EN milkshakes houden...	Isso! Fiquei sabendo de uma nova tendência na preparação de milk-shakes, então já que as pessoas adoram meus falafels E milk-shakes...																		1632379108202
chap18_convo_03/6E43F1EF-49F37917-CB1CEF95-71B8269F	...Falafel Milkshakes?	... Falafel-Milchshakes?	¿Batidos de falafel...?	... Ça a donné le Milkshake falafel ?	...Frullati di falafel?	...Falafel-milkshakes?	...Milk-shake de Falafel?																		1632379108202
chap18_convo_03/15BB63E7-41F48194-C70ECBBB-E7DC80BB	Exactly! Please, try it and tell me what you think!	Ganz genau! Bitte, probiert sie und sagt mir, was ihr davon haltet!	¡Exacto! ¡Por favor, probadlos y decidme qué opináis!	Exactement ! Goûtez-y et dites-moi ce que vous en pensez.	Esatto! Vi prego, assaggiateli e ditemi cosa ne pensate!	Precies! Geef gerust je mening.	Exatamente! Por favor, provem e digam o que acharam!																		1632379108202
chap18_convo_04/18780874-4C93C75E-F687A997-2296377C	That was… something.	Das war ... anders.	Es... interesante.	C’était... quelque chose.	Hanno... un certo gusto.	Dat was... anders.	Foi... diferente.																		1632379108202
chap18_convo_04/CA4A9979-46215EBB-46F7BB8C-382B3D6F	You know Mohammed, I love your falafels, and I love milkshakes, too… but I don’t think this was such a good idea.	Weißt du Mohammed, ich liebe deine Falafeln, und ich liebe auch Milchshakes ... aber ich glaube nicht, dass das so eine gute Idee war.	Mohammed, me encanta tu falafel, y también me encantan los batidos... Pero no creo que esto sea buena idea.	Vus savez, Mohammed, j’adore vos falafels et j’adore les milkshakes aussi... Mais je ne pense pas que ce concept soit une bonne idée.	Sai, Mohammed, io adoro i tuoi falafel e adoro anche i frullati, ma... non penso che questa sia una buona idea.	Mohammed, ik ben gek op je falafel en ik hou ook van milkshakes... maar dit was volgens mij geen goed idee.	Mohammed, você sabe que adoro seus falafels e seus milk-shakes… mas acho que essa combinação não foi uma boa ideia.																		1632379108202
chap18_convo_04/F112B69F-45A80DA7-93B09397-7CFF6899	Oh… maybe Falafel Cakes would have been better?	Oh ... vielleicht wären Falafel-Küchlein besser gewesen?	Oh... A lo mejor os gustan más las tartas de falafel.	Oh... Peut-être qu’un gâteau aux falafels aurait été plus à votre goût ?	Oh... forse sarebbe stato meglio delle torte ai falafel?	O... Misschien kon ik beter falafelcake maken?	Ah... Talvez Bolo de Falafel teria sido melhor?																		1632379108202
chap18_convo_04/5577808E-4A7CE5CF-78C8F884-46B6BF5E	Falafel cakes...	Falafel-Küchlein ...	Tartas de falafel...	Un gâteau aux falafels...	Torte ai falafel...	Falafelcake...	Bolo de Falafel...																		1632379108202
chap18_convo_04/A5DECC75-48F147A9-33E70896-16CEDCC8	Mohammed, I don’t know about these new... <b>things</b> you keep making…	Mohammed, ich bin mir bei deinen neuen ... <b>Kreationen</b> nicht so ganz sicher ...	Mohammed, no sé si son muy buena idea estas... <b>cosas</b> nuevas que estás haciendo...	Mohammed, j’ignore tout de ces... <b>nouveautés</b> que vous cherchez à créer...	Mohammed, io non so niente di queste nuove... <b>cose</b> che continui a preparare…	Mohammed, ik weet niet hoe het zit met al die <b>nieuwe</b> dingen die je steeds maakt...	Mohammed, sei lá quanto a essas novas... <b>coisas</b> que anda inventando…																		1632379108202
chap18_convo_04/F3445495-4BB24062-B650D899-0548EB3F	I mean, your falafels are already really good! Why do you need to change them so much?	Schließlich sind deine Falafeln doch schon richtig gut! Warum musst du sie so sehr verändern?	¡Lo que quiero decir es que tus falafeles ya están buenísimos! ¿Por qué tienes que hacer tantos experimentos?	Ce que je veux dire, c’est que vos falafels sont délicieux. Pourquoi vouloir changer des recettes qui plaisent tant ?	Voglio dire, i tuoi falafel sono già molto buoni! Perché devi trasformarli completamente?	Je falafel is al ontzettend lekker. Waarom wil je steeds iets anders maken?	Quero dizer, seus falafels são uma delícia! Por que precisa ficar fazendo tantas mudanças?																		1632379108202
chap18_convo_04/8BED2BB0-40C3ED1A-E4FB6AA0-93A55FCE	Well… It’s what the customer wants! And the customer <b>always</b> gets what they want!	Tja ... Das ist es doch, was die Kunden wollen! Und die Kunden bekommen <b>immer</b>, was sie wollen!	Bueno... Es lo que el cliente quiere. ¡Y el cliente <b>siempre</b> tiene la razón!	Eh bien... C’est ce que veut la clientèle ! Et comme on dit, le client est <b>roi</b> !	Beh... è quello che vogliono i clienti! E i clienti ottengono <b>sempre</b> ciò che vogliono!	Nou, dat is wat de klant wil. En de klant is <b>altijd</b> koning.	Bem... É o que os clientes querem! E o cliente <b>sempre</b> recebe o que deseja!																		1632379108202
chap18_convo_04/F30D8758-46CFB900-35E6748F-A0590DA7	I don’t know about your other customers, but I just want to eat your falafels…	Ich weiß nicht, wie es deinen anderen Kunden geht, aber ich will nur deine Falafeln essen ...	No sé nada del resto de tus clientes, pero yo solo quiero comer falafel...	Je ne suis pas dans la tête de vos clients, mais moi, quand je viens ici, je veux juste manger des falafels...	Io non conosco i tuoi altri clienti, ma io voglio solo mangiare i tuoi falafel...	Ik weet niet hoe het met de andere gasten zit, maar ik wil gewoon falafel...	Não sei quanto aos seus outros clientes, mas eu só quero comer seus falafels...																		1632379108202
chap18_convo_04/D273458C-482369BB-048DFC9A-0F9046DC	Sorry Mohammed, I have to agree with Nicole. Plus, you don’t really look like you enjoy doing all this...	Tut mir leid, Mohammed, aber ich muss Nicole zustimmen. Außerdem siehst du nicht gerade so aus, als würde dir das alles Spaß machen ...	Lo siento, Mohammed, pero estoy de acuerdo con Nicole. Además, no parece que de verdad disfrutes haciendo todo esto...	Désolée Mohammed, je suis d’accord avec Nicole. En plus, ces nouvelles créations ne semblent pas vous plaire non plus...	Scusa, Mohammed, ma mi trovi d'accordo con Nicole. E poi non mi sembra proprio che tu ti diverta a fare tutto questo...	Sorry, Mohammed. Ik ben het eens met Nicole. En ik heb niet het idee dat je hiervan geniet...	Desculpe Mohammed, mas concordo com a Nicole. Além do mais, você não parece estar gostando disso nem um pouco...																		1632379108202
chap18_convo_04/C32457D9-4F3B603B-9590F59D-FC8DC54F	Honestly, I don’t, but I need to do this if I want to keep my new customers satisfied. I’ve worked so hard for this, I can’t stop now…	Ehrlich gesagt, nein, aber ich muss das tun, wenn ich meine neuen Kunden zufriedenstellen will. Ich habe so hart dafür gearbeitet, ich kann jetzt nicht aufhören ...	La verdad es que no, pero tengo que hacerlo para tener contentos a mis nuevos clientes. He trabajado muy duro para conseguirlo, no puedo parar ahora...	Oui, je le reconnais, mais je veux faire en sorte de ravir tous les clients. J’ai travaillé si dur pour en arriver là où je suis, je ne peux pas m’arrêter maintenant...	Sinceramente no, ma devo farlo se voglio accontentare i miei nuovi clienti. Ho lavorato sodo e ora non posso fermarmi...	Dat doe ik ook niet, maar dit moet ik doen om mijn nieuwe gasten tevreden te stellen. Ik heb er hard voor gewerkt en kan niet zomaar stoppen...	Sinceramente, não mesmo, mas preciso fazê-lo para manter minha nova clientela satisfeita. Trabalhei arduamente para chegar até aqui, não posso parar agora...																		1632379108202
chap18_convo_04/BFBAD8FF-4E55AFE8-D893139D-AA46DED4	Mohammed… Can I suggest something? Not as a customer, but as a friend.	Mohammed ... Darf ich etwas vorschlagen? Nicht als Kundin, sondern als Freundin.	Mohammed... ¿Puedo hacerte una sugerencia? No como clienta, sino como amiga.	Mohammed... Est-ce que je peux vous faire une suggestion ? Pas en tant que cliente, mais en tant qu’amie.	Mohammed... Posso darti un suggerimento? Non da cliente, ma da amica.	Mohammed... Mag ik iets voorstellen? Niet als gast, maar als vriendin.	Mohammed… Posso sugerir algo? Não como cliente, mas como amiga.																		1632379108202
chap18_convo_04/AB94E2AA-4BF43828-206D2697-DA3F585C	Of course, Kate. What is it?	Natürlich, Kate. Was ist es denn?	Claro, Kate. Dime.	Bien sûr, Kate. Je vous écoute.	Certo, Kate. Di che si tratta?	Natuurlijk, Kate. Zeg het maar.	Claro, Kate. O quê?																		1632379108202
chap18_convo_04/577E5234-4CB01E17-7C8D8794-78886CCE	I think you should take a break. Maybe you can close up shop early today?	Ich denke, du solltest eine Pause einlegen. Vielleicht kannst du den Laden heute früher schließen?	Creo que deberías tomarte un descanso. Tal vez podrías cerrar hoy un poco antes.	Je pense que vous devriez vous reposer un peu. Pourquoi ne fermeriez-vous pas la boutique un peu plus tôt ce soir ?	Credo che dovresti prenderti una pausa. Forse oggi puoi chiudere prima il locale?	Misschien kun je even pauze nemen. Kun je vandaag eerder sluiten?	Acho que precisa tirar uma folga. Que tal fechar a loja mais cedo hoje?																		1632379108202
chap18_convo_04/2B101093-469E6FDD-BD844C9D-5D5D61DA	But…	Aber ...	Pero...	Mais…	Ma...	Maar...	Mas...																		1632379108202
chap18_convo_04/3EA48181-4E9818D2-3102B397-0A41B77A	Mohammed, we’re worried about you… You look exhausted!	Mohammed, wir machen uns Sorgen um dich ... Du siehst erschöpft aus!	Mohammed, estamos muy preocupadas por ti... ¡Pareces agotado!	Mohammed, on se fait du souci pour vous... Vous avez l’air épuisé !	Mohammed, siamo preoccupate per te... sembri esausto!	Mohammed, we maken ons zorgen om je. Je ziet er zo moe uit.	Mohammed, estamos preocupadas com você... Parece estar exausto!																		1632379108202
chap18_convo_04/A9C57E36-4E99072F-782BB19F-9582519A	I don’t know if this is my place to say this, but… I’m sure your customers will understand if you need to take some time off.	Ich weiß nicht, ob es mir zusteht, das zu sagen, aber ... ich bin sicher, dass deine Kunden Verständnis dafür haben, wenn du dir eine Auszeit nimmst.	No sé si tengo derecho a decir esto, pero... Estoy segura de que tus clientes entenderán que necesitas tomarte un descanso.	Ce n’est que mon avis, mais... Je suis sûre que vos clients comprendront que vous preniez un peu de repos.	Non so se sono fuori luogo a dire questo, ma... sono sicura che i tuoi clienti capiranno se vorrai prenderti qualche giorno di ferie.	Ik weet niet of het aan mij is om dit te zeggen, maar... Je gasten begrijpen het vast als je even een pauze nodig hebt.	Não sei se devo dizer isso, mas... Tenho certeza de que seus clientes entenderão se você precisar de uma folga.																		1632379108202
chap18_convo_04/5F3A20E7-415D64A8-442C5A90-3C74F6C5	...Alright. I’ll  close up shop early today. Maybe I can spend my extra time thinking about what to do next...	In Ordnung. Ich werde den Laden heute früher schließen. Vielleicht kann ich die zusätzliche Zeit damit verbringen, darüber nachzudenken, was ich als Nächstes tun soll ...	Está bien. Hoy cerraré antes. Podría aprovechar ese tiempo libre en pensar qué hacer después...	... Vous avez raison. Je fermerai plus tôt aujourd’hui. J’en profiterai pour réfléchir à ce que je veux faire par la suite...	...Va bene. Oggi chiuderò un po' prima. Forse posso passare il mio tempo libero a pensare cosa farò dopo...	...Oké, dan zal ik de zaak vandaag eerder sluiten. Misschien kan ik die extra tijd gebruiken om te bedenken wat ik nu wil doen...	...Tudo bem. Vou fechar mais cedo hoje. Talvez possa aproveitar o tempo livre pensando no que fazer a seguir...																		1632379108202
chap18_convo_04/5550D85F-49B0E9D4-46620597-A75DBABA	That sounds like a great idea!	Das klingt nach einer tollen Idee!	¡Me parece una idea fantástica!	C’est une excellente idée !	Mi sembra un'ottima idea!	Dat klinkt als een goed idee.	Parece uma ótima ideia!																		1632379108202
chap18_convo_04/2EE8B915-48117B6E-1EC28AA2-A6875105	Thank you for your kind words, ladies. I need to get back to work, but I’ll follow your suggestion. Take care!	Vielen Dank für eure netten Worte. Ich muss zurück an die Arbeit, aber ich werde euren Vorschlag befolgen. Macht's gut!	Gracias por vuestras amables palabras, señoras. Tengo que volver al trabajo, pero haré caso a vuestra sugerencia. ¡Cuidaos!	Merci pour votre gentillesse, mesdemoiselles. Je dois retourner à mes fourneaux, mais je suivrai votre suggestion. Prenez soin de vous !	Grazie per le vostre parole gentili, signore. Devo tornare al lavoro, ma seguirò il vostro consiglio. Ci vediamo!	Bedankt voor jullie lieve woorden, dames. Ik moet weer aan het werk, maar ik zal je suggestie opvolgen. Tot snel!	Agradeço pela força, madames. Preciso voltar ao trabalho, mas vou seguir seu conselho. Se cuidem!																		1632379108202
chap18_convo_04/C4107963-483E6FA5-4732EBB0-80DB198A	Take care Mohammed!	Mach's gut, Mohammed!	¡Igualmente, Mohammed!	Vous aussi, Mohammed !	Ciao, Mohammed!	Hou je taai, Mohammed!	Se cuida, Mohammed!																		1632379108202
chap18_convo_04/35B99BFC-41C4DC97-72810985-19BDAE70	That was pretty heavy, huh? Sorry about that, Lisette.	Das war ganz schön heftig, was? Das tut mir leid, Lisette.	Lisette, disculpa si se te ha hecho pesado.	Désolée pour cet aparté un peu sérieux, Lisette.	Pesante, eh? Mi spiace molto, Lisette.	Dat was best heftig, hè? Sorry daarvoor, Lisette.	Isso foi meio intenso, hein? Desculpe, Lisette.																		1632379108202
chap18_convo_04/CF4C4B99-4861A715-004F58AA-7A53D02F	It’s okay...	Ist schon okay ...	No pasa nada...	Ce n'est rien...	Non fa niente...	Het geeft niet.	Tudo bem...																		1632379108202
chap18_convo_04/852E5DB3-4F2FA7ED-848DE8AC-0519DEBD	Um… Maybe a little shopping will cheer you up?	Ähm ... Vielleicht heitert dich ein bisschen Shopping auf?	Em... Tal vez ir de compras te anime.	Heu... Est-ce qu’une séance de shopping vous remonterait un peu le moral ? 	Mmh... magari un po' di shopping ti tirerà su il morale?	Ehm, misschien kan een shopsessie je opvrolijken?	Hum...Quem sabe umas comprinhas possam te animar um pouco?																		1632379108202
chap18_convo_05/62E6D48D-42A1EAA4-4080F281-16F8EEFE	How are you feeling now, Lisette?	Wie fühlst du dich jetzt, Lisette?	¿Qué tal te encuentras, Lisette?	Comment vous sentez-vous, Lisette ?	Come ti senti adesso, Lisette?	Hoe voel je je nu, Lisette?	Como está se sentindo agora, Lisette?																		1632379108202
chap18_convo_05/6707878C-4BF4C06D-ABFE9A95-F9C7EBB9	A little better, but honestly, I'm still angry and sad.	Etwas besser, aber ehrlich gesagt, bin ich immer noch wütend und traurig.	Un poco mejor. Pero, sinceramente, sigo cabreada y triste.	Un peu mieux, mais dans le fond, je ressens toujours un peu de tristesse et de colère.	Un po' meglio, però sarò sincera, sono ancora arrabbiata e triste.	Iets beter, maar ik ben nog steeds kwaad en verdrietig.	Um pouco melhor, mas sinceramente, ainda estou zangada e magoada.																		1632379108202
chap18_convo_05/8CFA0FC9-48BD4EA8-A66A818C-BD050617	I stopped writing when I married my ex-husband. Now that he’s gone, I thought everything would just... come back to me.	Ich habe aufgehört zu schreiben, als ich meinen Ex-Mann geheiratet habe. Jetzt, wo er nicht mehr da ist, dachte ich, dass ich ... einfach wieder daran anknüpfen kann.	Dejé de escribir cuando me casé con mi exmarido. Ahora que ya no estamos juntos, pensaba que todo... volvería a ser como antes.	J’avais arrêté d’écrire quand j’ai épousé mon ex-mari. Maintenant qu’on a divorcé, je pensais que tout redeviendrait... comme avant.	Ho smesso di scrivere quando ho sposato il mio ex marito. Ora che non c'è più, pensavo che tutto sarebbe... tornato come prima.	Ik stopte met schrijven toen ik met mijn ex-man trouwde. Nu hij weg is, dacht ik dat alles weer terug zou komen.	Deixei de escrever quando me casei com meu ex-marido, e agora que nos separamos, pensei que... conseguiria retomar de onde parei.																		1632379108202
chap18_convo_05/AA615A5D-4EDCDB6C-49316A94-33042A00	But it didn’t, and now it just… feels like I don’t have anything left, except for my anger and sadness.	Aber das tat es nicht, und jetzt fühlt es sich so an, als hätte ich nichts mehr – aAbgesehen von meiner Wut und meiner Trauer.	Pero no ha sido así, y ahora... Siento que solo me quedan la rabia y la tristeza.	Mais c’est comme si... Comme s’il m’avait tout pris, sauf ma colère et ma tristesse.	Ma non è stato così, e ora mi sento... come se non mi fosse rimasto più nulla, se non la rabbia e la tristezza.	Maar er kwam niets terug. Het is alsof ik alleen maar uit woede en verdriet besta.	Mas não deu certo, e agora... parece que não restou nada, exceto minha raiva e tristeza.																		1632379108202
chap18_convo_05/385EC3EA-4BB89AB8-36E9268E-0994B672	Lisette…	Lisette ...	Lisette…	Lisette...	Lisette…	Lisette, toch...	Lisette…																		1632379108202
chap18_convo_05/BF55A128-433BFDDC-49E12589-4764AAC8	Uh... Maybe we can go somewhere <b>so</b> good that you <b>won’t</b> be able to feel angry or sad!	Ähm ... Vielleicht können wir irgendwohin gehen, wo es <b>so</b> schön ist, dass du dich gar <b>nicht</b> wütend oder traurig fühlen kannst!	Eh... ¡Tenemos que ir a algún lugar <b>tan</b> bueno que sea <b>imposible</b> que te sientas enfadada o triste!	Nous pourrions peut-être aller dans un endroit <b>tellement</b> agréable que vous en <b>oublierez</b> votre mélancolie.	Ehm... magari possiamo andare in qualche <b>bel</b> posto così <b>non</b> potrai più sentirti arrabbiata o triste!	Misschien kunnen we naar een restaurant dat <b>zo</b> goed is dat je je <b>niet meer</b> kwaad of droevig zult voelen.	Ah... Talvez possamos ir a algum lugar <b>tão</b> legal que você <b>não</b> se sinta tão furiosa ou triste!																		1632379108202
chap18_convo_05/A5E54A0B-40AD86A3-ACD53F92-0B1C9945	...Sorry, that was a dumb idea.	Tut mir leid, das war eine dumme Idee.	Lo siento, ha sido una idea estúpida...	... Désolée, c’était une idée stupide.	...Scusami, come idea era sciocca.	Sorry, dat was een dom idee.	...Desculpe, foi uma péssima ideia.																		1632379108202
chap18_convo_05/377978DD-47D6F613-EA0C0D96-31F7C99C	No, it’s worth trying… I still have tickets to Versailles, maybe we can go there?	Nein, es ist einen Versuch wert ... Ich habe noch Eintrittskarten für Versailles, wie wäre es damit?	No, vale la pena intentarlo... Todavía tengo entradas para Versailles. Podríamos ir allí.	Non, ça vaut la peine d’essayer... J’ai toujours des billets d’entrée pour Versailles. Nous pourrions aller y faire un tour ?	No, vale la pena tentare... ho ancora dei biglietti per Versailles, magari possiamo andare lì?	Nee, het is het proberen waard. Ik heb nog kaartjes voor Versailles, misschien kunnen we daar naartoe?	Não, vale a pena tentar... ainda tenho ingressos para Versalhes, que tal a gente ir até lá?																		1632379108202
chap18_convo_05/67E48562-4A038747-A8F37F81-05097E82	Yeah, sounds good!	Ja, das hört sich gut an!	¡Sí, me parece fantástico!	Oui, très bonne idée !	Sì, per me va bene!	Ja, klinkt goed!	Isso, parece uma boa ideia!																		1632379108202
chap18_convo_05/DF87A04F-466481E3-FD8AAE99-020AFA1A	This place is gorgeous! I’ve seen pictures and videos of the Palace of Versailles but they’re nothing like actually being here!	Dieser Ort ist wunderschön! Ich habe Bilder und Videos vom Schloss Versailles gesehen, aber sie schaffen es nicht einmal annähernd, diese Atmosphäre wiederzugeben!	¡Este lugar es increíble! ¡He visto fotos y vídeos del Palacio de Versailles, pero no le hacen justicia para nada!	Cet endroit est magnifique ! J’avais déjà vu des photos et des vidéos du palais de Versailles, mais venir ici en vrai, c’est mille fois mieux !	Questo posto è stupendo! Ho sempre visto foto e filmati della Reggia di Versailles, ma non sono niente in confronto all'esserci di persona!	Wat is het hier mooi. Ik had al foto’s en filmpjes van het paleis gezien, maar die verbleken bij het echte werk.	Este lugar é maravilhoso! Já vi fotos e vídeos do Palácio de Versalhes, mas nem se compara a admirar tudo pessoalmente!																		1632379108202
chap18_convo_05/6AE0EA6A-4D291C44-1DE0D5A9-38F7E26A	The paintings on the ceilings are breathtaking, too!	Die Deckenmalereien sind atemberaubend!	¡Las pinturas de los techos también son fascinantes!	Les frises peintes sur les plafonds sont à couper le souffle !	Anche i dipinti a soffitto sono mozzafiato!	De schilderijen op de plafonds zijn adembenemend.	As pinturas nos tetos também são impressionantes!																		1632379108202
chap18_convo_05/5E5C205C-45875E57-B1FF0B82-AEC8D1D9	I love Versailles... I used to come here whenever I felt troubled.	Ich liebe Versailles ... Ich kam immer hierher, wenn ich mich unwohl fühlte.	Me encanta Versailles... Antes venía siempre que algo me preocupaba.	J’adore Versailles... Je venais ici, autrefois, quand je n’étais pas dans mon assiettes.	Adoro Versailles... io venivo qui ogni volta che mi sentivo turbata.	Ik ben dol op Versailles. Ik kwam hier altijd als ik problemen had.	Adoro Versalhes... sempre vinha aqui quando estava aborrecida.																		1632379108202
chap18_convo_05/51FBF7B4-4CEE3772-BFE631A9-64366C18	Even now, this place makes me feel… safe.	Selbst jetzt fühle ich mich hier ... sicher.	Incluso ahora, este lugar me hace sentir... a salvo.	Et aujourd’hui encore, cet endroit me procure un certain sentiment de... sécurité.	Anche adesso, questo posto mi fa sentire... al sicuro.	Zelfs nu voel ik me hier... veilig.	Mesmo agora, aqui me sinto... segura.																		1632379108202
chap18_convo_05/A35B666C-43842298-E03323AF-B3CE40F4	That’s great to hear! Does that mean you feel better?	Das hört sich doch wunderbar an. Heißt das, dass es dir jetzt besser geht?	¡Me alegra mucho escuchar eso! ¿Significa eso que te encuentras mejor?	En voilà une bonne nouvelle ! Est-ce que ça veut dire que vous vous sentez mieux ?	Ma è bellissimo sentirtelo dire! Significa che ti senti meglio?	Fijn om te horen. Voel je je nu iets beter?	Fico feliz em saber! Significa que se sente melhor?																		1632379108202
chap18_convo_05/A18A5C4E-426F2A55-294223AC-64B326F7	Yeah. I think I feel good enough to write, actually.	Ja. Ich glaube, ich fühle mich gut genug, um zu schreiben.	Sí. En realidad, creo que me siento suficientemente bien para escribir.	Oui, suffisamment bien pour avoir envie d’écrire.	Sì, credo di sentirmi bene a tal punto da scrivere qualcosa.	Ja, goed genoeg om te schrijven, zelfs.	Sim. Na verdade, creio que me sinto bem o bastante para escrever.																		1632379108202
chap18_convo_06/988A8182-428680A1-96CCB9B7-E5C2E897	And… there! It’s finished!	Und ... es ist fertig!	¡Y... ya está! ¡Terminado!	Et... voilà ! Terminé !	E... ecco qui! Ho finito!	En... Ziezo. Klaar.	E... pronto! Terminei!																		1632379108202
chap18_convo_06/8D31BF79-49CAF601-F91EBA85-0B8064D6	That’s great,  Lisette!	Das ist großartig, Lisette!	¡Genial, Lisette!	C’est super, Lisette !	Che bella notizia, Lisette!	Wat fijn, Lisette.	Que ótimo, Lisette!																		1632379108202
chap18_convo_06/83DF7A67-45DFBEDA-2F155E9E-5FEA4235	Oh, hold on a moment. I think someone’s calling me	Oh, warte einen Moment. Ich bekomme gerade einen Anruf.	Oh, espera un momento. Creo que me está llamando alguien.	Oh, une minute. J’ai un appel.	Ah, aspetta un momento. Credo che qualcuno mi stia chiamando	Wacht even. Volgens mij word ik gebeld.	Ah, só um minutinho. Acho que alguém está me ligando.																		1632379108202
chap18_convo_06/D1FF4362-4CE053A9-4BE459B2-FCE1727B	Hello?	Hallo?	¿Hola?	Allô ?	Pronto?	Hallo?	Alô?																		1632379108202
chap18_convo_06/36A5AC3C-4624E417-E8A066BD-CAA3C433	...	...	...	…	...	...	...																		1632379108202
chap18_convo_06/E5175672-4896B5B6-760178B2-32F186C4	What!? Is  Mohammed alright?	Was!? Geht es Mohammed gut?	¡¿Qué?! ¿Está bien Mohammed?	Quoi ? Est-ce que Mohammed va bien ?	Cosa?! E Mohammed sta bene?	Wat? Is alles in orde met Mohammed?	O quê?! Mohammed está bem?																		1632379108202
chap18_convo_06/BC813D15-4B197553-4946C994-0666D6F3	...	...	...	…	...	...	...																		1632379108202
